ts,lat,lon,value
Sat Mar 30 2019 15:43:20 GMT+0000 (Coordinated Universal Time),"53.35637643600","6.46174827500",1.986
Sat Mar 30 2019 15:43:19 GMT+0000 (Coordinated Universal Time),"53.35639219800","6.46173681000",2.02
Sat Mar 30 2019 15:43:18 GMT+0000 (Coordinated Universal Time),"53.35640806300","6.46172455100",2.011
Sat Mar 30 2019 15:43:17 GMT+0000 (Coordinated Universal Time),"53.35642536400","6.46171311000",2.061
Sat Mar 30 2019 15:43:16 GMT+0000 (Coordinated Universal Time),"53.35644199600","6.46170211500",1.825
Sat Mar 30 2019 15:43:15 GMT+0000 (Coordinated Universal Time),"53.35645603900","6.46169169500",1.621
Sat Mar 30 2019 15:43:14 GMT+0000 (Coordinated Universal Time),"53.35646789500","6.46168024500",1.628
Sat Mar 30 2019 15:43:13 GMT+0000 (Coordinated Universal Time),"53.35647996000","6.46166784800",1.629
Sat Mar 30 2019 15:43:12 GMT+0000 (Coordinated Universal Time),"53.35649165800","6.46165552700",1.528
Sat Mar 30 2019 15:43:11 GMT+0000 (Coordinated Universal Time),"53.35650488300","6.46164117300",1.881
Sat Mar 30 2019 15:43:10 GMT+0000 (Coordinated Universal Time),"53.35652081000","6.46163364000",1.7
Sat Mar 30 2019 15:43:09 GMT+0000 (Coordinated Universal Time),"53.35653642200","6.46162887900",1.428
Sat Mar 30 2019 15:43:07 GMT+0000 (Coordinated Universal Time),"53.35655964900","6.46164635200",1.39
Sat Mar 30 2019 15:43:05 GMT+0000 (Coordinated Universal Time),"53.35657409500","6.46166534800",0.922
Sat Mar 30 2019 15:43:03 GMT+0000 (Coordinated Universal Time),"53.35658737800","6.46171475100",1.681
Sat Mar 30 2019 15:43:00 GMT+0000 (Coordinated Universal Time),"53.35660716700","6.46178183300",2.344
Sat Mar 30 2019 15:42:57 GMT+0000 (Coordinated Universal Time),"53.35660720800","6.46190314000",3.359
Sat Mar 30 2019 15:42:56 GMT+0000 (Coordinated Universal Time),"53.35660913000","6.46195631900",3.971
Sat Mar 30 2019 15:42:55 GMT+0000 (Coordinated Universal Time),"53.35661173100","6.46201732800",4.249
Sat Mar 30 2019 15:42:54 GMT+0000 (Coordinated Universal Time),"53.35661469100","6.46208172100",4.298
Sat Mar 30 2019 15:42:53 GMT+0000 (Coordinated Universal Time),"53.35661802200","6.46214716000",4.556
Sat Mar 30 2019 15:42:52 GMT+0000 (Coordinated Universal Time),"53.35662221600","6.46221804100",5.168
Sat Mar 30 2019 15:42:51 GMT+0000 (Coordinated Universal Time),"53.35662647300","6.46229709900",5.424
Sat Mar 30 2019 15:42:50 GMT+0000 (Coordinated Universal Time),"53.35663001400","6.46237933900",5.553
Sat Mar 30 2019 15:42:49 GMT+0000 (Coordinated Universal Time),"53.35663353500","6.46246297300",5.591
Sat Mar 30 2019 15:42:48 GMT+0000 (Coordinated Universal Time),"53.35663755200","6.46254713900",5.632
Sat Mar 30 2019 15:42:47 GMT+0000 (Coordinated Universal Time),"53.35664211900","6.46263215200",5.692
Sat Mar 30 2019 15:42:46 GMT+0000 (Coordinated Universal Time),"53.35664597300","6.46271762800",5.711
Sat Mar 30 2019 15:42:45 GMT+0000 (Coordinated Universal Time),"53.35665071500","6.46280224100",5.597
Sat Mar 30 2019 15:42:44 GMT+0000 (Coordinated Universal Time),"53.35665481800","6.46288586100",5.729
Sat Mar 30 2019 15:42:43 GMT+0000 (Coordinated Universal Time),"53.35665866500","6.46297158700",5.655
Sat Mar 30 2019 15:42:42 GMT+0000 (Coordinated Universal Time),"53.35666353800","6.46305711300",5.613
Sat Mar 30 2019 15:42:41 GMT+0000 (Coordinated Universal Time),"53.35666932200","6.46314257800",5.617
Sat Mar 30 2019 15:42:40 GMT+0000 (Coordinated Universal Time),"53.35667542800","6.46322799100",5.736
Sat Mar 30 2019 15:42:39 GMT+0000 (Coordinated Universal Time),"53.35668109600","6.46331329000",5.448
Sat Mar 30 2019 15:42:38 GMT+0000 (Coordinated Universal Time),"53.35668682000","6.46339435600",5.507
Sat Mar 30 2019 15:42:37 GMT+0000 (Coordinated Universal Time),"53.35669144000","6.46347623300",5.592
Sat Mar 30 2019 15:42:36 GMT+0000 (Coordinated Universal Time),"53.35669614600","6.46355913700",5.614
Sat Mar 30 2019 15:42:35 GMT+0000 (Coordinated Universal Time),"53.35670268700","6.46364251200",5.678
Sat Mar 30 2019 15:42:34 GMT+0000 (Coordinated Universal Time),"53.35671084200","6.46372662000",5.706
Sat Mar 30 2019 15:42:33 GMT+0000 (Coordinated Universal Time),"53.35672044400","6.46381055300",5.641
Sat Mar 30 2019 15:42:32 GMT+0000 (Coordinated Universal Time),"53.35673124600","6.46389325600",5.75
Sat Mar 30 2019 15:42:31 GMT+0000 (Coordinated Universal Time),"53.35674061300","6.46397659200",5.753
Sat Mar 30 2019 15:42:30 GMT+0000 (Coordinated Universal Time),"53.35674988500","6.46406067400",5.807
Sat Mar 30 2019 15:42:29 GMT+0000 (Coordinated Universal Time),"53.35676051700","6.46414330100",5.585
Sat Mar 30 2019 15:42:28 GMT+0000 (Coordinated Universal Time),"53.35677030600","6.46422370100",5.295
Sat Mar 30 2019 15:42:27 GMT+0000 (Coordinated Universal Time),"53.35677875000","6.46429875900",5.041
Sat Mar 30 2019 15:42:26 GMT+0000 (Coordinated Universal Time),"53.35678841000","6.46436892600",4.722
Sat Mar 30 2019 15:42:25 GMT+0000 (Coordinated Universal Time),"53.35679855100","6.46443385300",4.138
Sat Mar 30 2019 15:42:24 GMT+0000 (Coordinated Universal Time),"53.35680768000","6.46449225600",4.242
Sat Mar 30 2019 15:42:23 GMT+0000 (Coordinated Universal Time),"53.35681414600","6.46454755000",3.683
Sat Mar 30 2019 15:42:22 GMT+0000 (Coordinated Universal Time),"53.35682006100","6.46459702000",3.47
Sat Mar 30 2019 15:42:21 GMT+0000 (Coordinated Universal Time),"53.35682487400","6.46464307000",3.143
Sat Mar 30 2019 15:42:20 GMT+0000 (Coordinated Universal Time),"53.35682502200","6.46468628000",2.968
Sat Mar 30 2019 15:42:19 GMT+0000 (Coordinated Universal Time),"53.35681804600","6.46472487700",2.738
Sat Mar 30 2019 15:42:18 GMT+0000 (Coordinated Universal Time),"53.35680715800","6.46476109100",2.789
Sat Mar 30 2019 15:42:17 GMT+0000 (Coordinated Universal Time),"53.35679084800","6.46479520700",3.337
Sat Mar 30 2019 15:42:16 GMT+0000 (Coordinated Universal Time),"53.35676442900","6.46482768800",3.737
Sat Mar 30 2019 15:42:15 GMT+0000 (Coordinated Universal Time),"53.35673084600","6.46485499400",4.373
Sat Mar 30 2019 15:42:14 GMT+0000 (Coordinated Universal Time),"53.35669185900","6.46488178000",4.377
Sat Mar 30 2019 15:42:13 GMT+0000 (Coordinated Universal Time),"53.35665498400","6.46491223800",4.976
Sat Mar 30 2019 15:42:12 GMT+0000 (Coordinated Universal Time),"53.35661184700","6.46494381300",6.479
Sat Mar 30 2019 15:42:11 GMT+0000 (Coordinated Universal Time),"53.35655729000","6.46497627700",5.782
Sat Mar 30 2019 15:42:10 GMT+0000 (Coordinated Universal Time),"53.35650815100","6.46502005700",7.474
Sat Mar 30 2019 15:42:09 GMT+0000 (Coordinated Universal Time),"53.35644584900","6.46506024300",7.553
Sat Mar 30 2019 15:42:08 GMT+0000 (Coordinated Universal Time),"53.35638477500","6.46510121900",7.516
Sat Mar 30 2019 15:42:07 GMT+0000 (Coordinated Universal Time),"53.35632082100","6.46514206000",8.156
Sat Mar 30 2019 15:42:06 GMT+0000 (Coordinated Universal Time),"53.35625009000","6.46518125300",8.458
Sat Mar 30 2019 15:42:05 GMT+0000 (Coordinated Universal Time),"53.35617948800","6.46522600600",8.337
Sat Mar 30 2019 15:42:04 GMT+0000 (Coordinated Universal Time),"53.35611287800","6.46527463500",8.089
Sat Mar 30 2019 15:42:03 GMT+0000 (Coordinated Universal Time),"53.35604533300","6.46531776400",7.67
Sat Mar 30 2019 15:42:02 GMT+0000 (Coordinated Universal Time),"53.35598158700","6.46535090600",7.394
Sat Mar 30 2019 15:42:01 GMT+0000 (Coordinated Universal Time),"53.35592162900","6.46537872900",6.819
Sat Mar 30 2019 15:42:00 GMT+0000 (Coordinated Universal Time),"53.35586415800","6.46540327600",6.429
Sat Mar 30 2019 15:41:59 GMT+0000 (Coordinated Universal Time),"53.35580941000","6.46542544100",5.854
Sat Mar 30 2019 15:41:58 GMT+0000 (Coordinated Universal Time),"53.35575895500","6.46544458900",5.356
Sat Mar 30 2019 15:41:57 GMT+0000 (Coordinated Universal Time),"53.35571264600","6.46546047500",4.896
Sat Mar 30 2019 15:41:56 GMT+0000 (Coordinated Universal Time),"53.35566992700","6.46546604500",5.083
Sat Mar 30 2019 15:41:55 GMT+0000 (Coordinated Universal Time),"53.35562676800","6.46547777300",5.454
Sat Mar 30 2019 15:41:54 GMT+0000 (Coordinated Universal Time),"53.35558106000","6.46549346700",5.312
Sat Mar 30 2019 15:41:53 GMT+0000 (Coordinated Universal Time),"53.35553768500","6.46551073200",4.727
Sat Mar 30 2019 15:41:52 GMT+0000 (Coordinated Universal Time),"53.35550423700","6.46553173200",3.969
Sat Mar 30 2019 15:41:51 GMT+0000 (Coordinated Universal Time),"53.35543923000","6.46555343700",3.308
Sat Mar 30 2019 15:41:46 GMT+0000 (Coordinated Universal Time),"53.35529960600","6.46556807300",5.807
Sat Mar 30 2019 15:41:45 GMT+0000 (Coordinated Universal Time),"53.35524549400","6.46556794000",6.553
Sat Mar 30 2019 15:41:44 GMT+0000 (Coordinated Universal Time),"53.35518432600","6.46556250800",7.355
Sat Mar 30 2019 15:41:43 GMT+0000 (Coordinated Universal Time),"53.35511682600","6.46555853000",7.727
Sat Mar 30 2019 15:41:42 GMT+0000 (Coordinated Universal Time),"53.35504736900","6.46555956900",7.473
Sat Mar 30 2019 15:41:41 GMT+0000 (Coordinated Universal Time),"53.35498035300","6.46556386600",7.146
Sat Mar 30 2019 15:41:40 GMT+0000 (Coordinated Universal Time),"53.35491625200","6.46556502200",6.82
Sat Mar 30 2019 15:41:39 GMT+0000 (Coordinated Universal Time),"53.35485531000","6.46556029600",6.363
Sat Mar 30 2019 15:41:38 GMT+0000 (Coordinated Universal Time),"53.35479898600","6.46555459400",5.778
Sat Mar 30 2019 15:41:37 GMT+0000 (Coordinated Universal Time),"53.35474809700","6.46555516000",5.158
Sat Mar 30 2019 15:41:36 GMT+0000 (Coordinated Universal Time),"53.35470360500","6.46556942600",4.769
Sat Mar 30 2019 15:41:35 GMT+0000 (Coordinated Universal Time),"53.35466809500","6.46560403300",4.251
Sat Mar 30 2019 15:41:34 GMT+0000 (Coordinated Universal Time),"53.35464593800","6.46565416700",4.07
Sat Mar 30 2019 15:41:33 GMT+0000 (Coordinated Universal Time),"53.35463528700","6.46571201200",3.98
Sat Mar 30 2019 15:41:32 GMT+0000 (Coordinated Universal Time),"53.35463091100","6.46576971100",4.031
Sat Mar 30 2019 15:41:31 GMT+0000 (Coordinated Universal Time),"53.35462558200","6.46582805600",3.91
Sat Mar 30 2019 15:41:30 GMT+0000 (Coordinated Universal Time),"53.35461628400","6.46588328500",3.669
Sat Mar 30 2019 15:41:29 GMT+0000 (Coordinated Universal Time),"53.35460016900","6.46593289100",3.94
Sat Mar 30 2019 15:41:28 GMT+0000 (Coordinated Universal Time),"53.35457704400","6.46598076900",4.426
Sat Mar 30 2019 15:41:27 GMT+0000 (Coordinated Universal Time),"53.35454571800","6.46602502900",4.861
Sat Mar 30 2019 15:41:26 GMT+0000 (Coordinated Universal Time),"53.35450572500","6.46606245800",5.578
Sat Mar 30 2019 15:41:25 GMT+0000 (Coordinated Universal Time),"53.35445682500","6.46608956400",6.12
Sat Mar 30 2019 15:41:24 GMT+0000 (Coordinated Universal Time),"53.35440129400","6.46610447800",6.715
Sat Mar 30 2019 15:41:23 GMT+0000 (Coordinated Universal Time),"53.35433885300","6.46610996600",7.267
Sat Mar 30 2019 15:41:22 GMT+0000 (Coordinated Universal Time),"53.35427104100","6.46611087500",7.717
Sat Mar 30 2019 15:41:21 GMT+0000 (Coordinated Universal Time),"53.35420033800","6.46611625500",7.837
Sat Mar 30 2019 15:41:20 GMT+0000 (Coordinated Universal Time),"53.35412983900","6.46613591500",7.939
Sat Mar 30 2019 15:41:19 GMT+0000 (Coordinated Universal Time),"53.35406268700","6.46617547100",8.125
Sat Mar 30 2019 15:41:18 GMT+0000 (Coordinated Universal Time),"53.35399976900","6.46623704500",8.149
Sat Mar 30 2019 15:41:17 GMT+0000 (Coordinated Universal Time),"53.35394509200","6.46631609200",7.837
Sat Mar 30 2019 15:41:16 GMT+0000 (Coordinated Universal Time),"53.35390168600","6.46640727700",7.733
Sat Mar 30 2019 15:41:15 GMT+0000 (Coordinated Universal Time),"53.35386866600","6.46650922300",7.874
Sat Mar 30 2019 15:41:14 GMT+0000 (Coordinated Universal Time),"53.35384448300","6.46661995200",8.007
Sat Mar 30 2019 15:41:13 GMT+0000 (Coordinated Universal Time),"53.35382735000","6.46673615900",8.223
Sat Mar 30 2019 15:41:12 GMT+0000 (Coordinated Universal Time),"53.35381152900","6.46685704500",8.527
Sat Mar 30 2019 15:41:11 GMT+0000 (Coordinated Universal Time),"53.35379266800","6.46698273100",9.084
Sat Mar 30 2019 15:41:10 GMT+0000 (Coordinated Universal Time),"53.35377080800","6.46711424800",9.522
Sat Mar 30 2019 15:41:09 GMT+0000 (Coordinated Universal Time),"53.35374502300","6.46725080900",9.862
Sat Mar 30 2019 15:41:08 GMT+0000 (Coordinated Universal Time),"53.35371552600","6.46739026000",10.021
Sat Mar 30 2019 15:41:07 GMT+0000 (Coordinated Universal Time),"53.35368372700","6.46753078100",10.074
Sat Mar 30 2019 15:41:06 GMT+0000 (Coordinated Universal Time),"53.35364831000","6.46767014600",10.149
Sat Mar 30 2019 15:41:05 GMT+0000 (Coordinated Universal Time),"53.35360847400","6.46780752500",10.219
Sat Mar 30 2019 15:41:04 GMT+0000 (Coordinated Universal Time),"53.35356438300","6.46794349900",10.333
Sat Mar 30 2019 15:41:03 GMT+0000 (Coordinated Universal Time),"53.35351618200","6.46807673900",10.368
Sat Mar 30 2019 15:41:02 GMT+0000 (Coordinated Universal Time),"53.35346421400","6.46820622000",10.317
Sat Mar 30 2019 15:41:01 GMT+0000 (Coordinated Universal Time),"53.35340938000","6.46833171400",10.382
Sat Mar 30 2019 15:41:00 GMT+0000 (Coordinated Universal Time),"53.35335305200","6.46845690500",10.536
Sat Mar 30 2019 15:40:59 GMT+0000 (Coordinated Universal Time),"53.35329574100","6.46858391800",10.784
Sat Mar 30 2019 15:40:58 GMT+0000 (Coordinated Universal Time),"53.35323751700","6.46871386400",10.964
Sat Mar 30 2019 15:40:57 GMT+0000 (Coordinated Universal Time),"53.35317800300","6.46884518000",11.021
Sat Mar 30 2019 15:40:56 GMT+0000 (Coordinated Universal Time),"53.35311858200","6.46897716100",11.006
Sat Mar 30 2019 15:40:55 GMT+0000 (Coordinated Universal Time),"53.35305970900","6.46910962200",11.043
Sat Mar 30 2019 15:40:54 GMT+0000 (Coordinated Universal Time),"53.35300098300","6.46924274800",11.049
Sat Mar 30 2019 15:40:53 GMT+0000 (Coordinated Universal Time),"53.35294192400","6.46937570700",11.072
Sat Mar 30 2019 15:40:52 GMT+0000 (Coordinated Universal Time),"53.35288235600","6.46950864600",11.085
Sat Mar 30 2019 15:40:51 GMT+0000 (Coordinated Universal Time),"53.35282268100","6.46964168600",11.114
Sat Mar 30 2019 15:40:50 GMT+0000 (Coordinated Universal Time),"53.35276310800","6.46977545500",11.067
Sat Mar 30 2019 15:40:49 GMT+0000 (Coordinated Universal Time),"53.35270311900","6.46990829400",11.073
Sat Mar 30 2019 15:40:48 GMT+0000 (Coordinated Universal Time),"53.35264221800","6.47003962100",11
Sat Mar 30 2019 15:40:47 GMT+0000 (Coordinated Universal Time),"53.35258267100","6.47017153100",10.986
Sat Mar 30 2019 15:40:46 GMT+0000 (Coordinated Universal Time),"53.35252448100","6.47030502000",11.021
Sat Mar 30 2019 15:40:45 GMT+0000 (Coordinated Universal Time),"53.35246568100","6.47043953600",11.043
Sat Mar 30 2019 15:40:44 GMT+0000 (Coordinated Universal Time),"53.35240419000","6.47057409900",11.02
Sat Mar 30 2019 15:40:43 GMT+0000 (Coordinated Universal Time),"53.35234251500","6.47070774000",11.045
Sat Mar 30 2019 15:40:42 GMT+0000 (Coordinated Universal Time),"53.35227825700","6.47083507400",11.029
Sat Mar 30 2019 15:40:41 GMT+0000 (Coordinated Universal Time),"53.35221341900","6.47096122400",11.067
Sat Mar 30 2019 15:40:40 GMT+0000 (Coordinated Universal Time),"53.35207781200","6.47120154600",11.087
Sat Mar 30 2019 15:40:35 GMT+0000 (Coordinated Universal Time),"53.35176808400","6.47161988000",11.084
Sat Mar 30 2019 15:40:34 GMT+0000 (Coordinated Universal Time),"53.35168917100","6.47172116100",11.056
Sat Mar 30 2019 15:40:33 GMT+0000 (Coordinated Universal Time),"53.35160880900","6.47181914200",11.079
Sat Mar 30 2019 15:40:32 GMT+0000 (Coordinated Universal Time),"53.35152683400","6.47191325400",11.077
Sat Mar 30 2019 15:40:31 GMT+0000 (Coordinated Universal Time),"53.35144341600","6.47200351000",11.069
Sat Mar 30 2019 15:40:30 GMT+0000 (Coordinated Universal Time),"53.35135976000","6.47209259000",11.088
Sat Mar 30 2019 15:40:29 GMT+0000 (Coordinated Universal Time),"53.35127498300","6.47217964100",11.053
Sat Mar 30 2019 15:40:28 GMT+0000 (Coordinated Universal Time),"53.35118897300","6.47226340300",11.078
Sat Mar 30 2019 15:40:27 GMT+0000 (Coordinated Universal Time),"53.35110159500","6.47234405900",11.078
Sat Mar 30 2019 15:40:26 GMT+0000 (Coordinated Universal Time),"53.35101270900","6.47242026500",11.085
Sat Mar 30 2019 15:40:25 GMT+0000 (Coordinated Universal Time),"53.35092269500","6.47249139500",11.045
Sat Mar 30 2019 15:40:24 GMT+0000 (Coordinated Universal Time),"53.35083218300","6.47255973800",11.045
Sat Mar 30 2019 15:40:23 GMT+0000 (Coordinated Universal Time),"53.35074150000","6.47262618800",11.04
Sat Mar 30 2019 15:40:22 GMT+0000 (Coordinated Universal Time),"53.35065037300","6.47269168800",11.032
Sat Mar 30 2019 15:40:21 GMT+0000 (Coordinated Universal Time),"53.35055988700","6.47275817200",11.038
Sat Mar 30 2019 15:40:20 GMT+0000 (Coordinated Universal Time),"53.35046978200","6.47282591600",11.029
Sat Mar 30 2019 15:40:19 GMT+0000 (Coordinated Universal Time),"53.35037960100","6.47289415900",11.009
Sat Mar 30 2019 15:40:18 GMT+0000 (Coordinated Universal Time),"53.35028978000","6.47296144100",11.015
Sat Mar 30 2019 15:40:17 GMT+0000 (Coordinated Universal Time),"53.35019862200","6.47302617700",11.043
Sat Mar 30 2019 15:40:16 GMT+0000 (Coordinated Universal Time),"53.35010802100","6.47309139800",11.055
Sat Mar 30 2019 15:40:15 GMT+0000 (Coordinated Universal Time),"53.35001749600","6.47315894100",11.08
Sat Mar 30 2019 15:40:14 GMT+0000 (Coordinated Universal Time),"53.34992648600","6.47322628100",11.069
Sat Mar 30 2019 15:40:13 GMT+0000 (Coordinated Universal Time),"53.34983712500","6.47329253700",11.034
Sat Mar 30 2019 15:40:12 GMT+0000 (Coordinated Universal Time),"53.34975062200","6.47335809700",10.999
Sat Mar 30 2019 15:40:11 GMT+0000 (Coordinated Universal Time),"53.34966211100","6.47342292900",10.896
Sat Mar 30 2019 15:40:10 GMT+0000 (Coordinated Universal Time),"53.34957339900","6.47348861900",10.736
Sat Mar 30 2019 15:40:09 GMT+0000 (Coordinated Universal Time),"53.34948626600","6.47355526100",10.618
Sat Mar 30 2019 15:40:08 GMT+0000 (Coordinated Universal Time),"53.34940047200","6.47362309900",10.572
Sat Mar 30 2019 15:40:07 GMT+0000 (Coordinated Universal Time),"53.34931456300","6.47368973700",10.449
Sat Mar 30 2019 15:40:06 GMT+0000 (Coordinated Universal Time),"53.34923016600","6.47375805400",10.187
Sat Mar 30 2019 15:40:05 GMT+0000 (Coordinated Universal Time),"53.34914808000","6.47382899100",9.987
Sat Mar 30 2019 15:40:04 GMT+0000 (Coordinated Universal Time),"53.34898859500","6.47397944900",9.781
Sat Mar 30 2019 15:40:02 GMT+0000 (Coordinated Universal Time),"53.34890116700","6.47406333300",9.656
Sat Mar 30 2019 15:39:59 GMT+0000 (Coordinated Universal Time),"53.34870260100","6.47428166400",9.163
Sat Mar 30 2019 15:39:58 GMT+0000 (Coordinated Universal Time),"53.34863663000","6.47436287700",8.99
Sat Mar 30 2019 15:39:57 GMT+0000 (Coordinated Universal Time),"53.34857284800","6.47444391200",8.773
Sat Mar 30 2019 15:39:56 GMT+0000 (Coordinated Universal Time),"53.34851143200","6.47452425800",8.486
Sat Mar 30 2019 15:39:55 GMT+0000 (Coordinated Universal Time),"53.34845295400","6.47460400000",8.285
Sat Mar 30 2019 15:39:54 GMT+0000 (Coordinated Universal Time),"53.34839749400","6.47468468000",7.918
Sat Mar 30 2019 15:39:53 GMT+0000 (Coordinated Universal Time),"53.34834533300","6.47476358200",7.615
Sat Mar 30 2019 15:39:52 GMT+0000 (Coordinated Universal Time),"53.34829625900","6.47483967300",7.259
Sat Mar 30 2019 15:39:51 GMT+0000 (Coordinated Universal Time),"53.34824993200","6.47491287400",6.852
Sat Mar 30 2019 15:39:50 GMT+0000 (Coordinated Universal Time),"53.34820630000","6.47498188600",6.438
Sat Mar 30 2019 15:39:49 GMT+0000 (Coordinated Universal Time),"53.34816632100","6.47504842300",5.992
Sat Mar 30 2019 15:39:48 GMT+0000 (Coordinated Universal Time),"53.34813042700","6.47511154000",5.369
Sat Mar 30 2019 15:39:47 GMT+0000 (Coordinated Universal Time),"53.34809901200","6.47516817000",4.62
Sat Mar 30 2019 15:39:46 GMT+0000 (Coordinated Universal Time),"53.34807366600","6.47521775500",3.869
Sat Mar 30 2019 15:39:45 GMT+0000 (Coordinated Universal Time),"53.34805271000","6.47525914500",3.524
Sat Mar 30 2019 15:39:44 GMT+0000 (Coordinated Universal Time),"53.34803116600","6.47529582400",3.471
Sat Mar 30 2019 15:39:43 GMT+0000 (Coordinated Universal Time),"53.34800760900","6.47532594600",3.481
Sat Mar 30 2019 15:39:42 GMT+0000 (Coordinated Universal Time),"53.34797975600","6.47534210800",3.421
Sat Mar 30 2019 15:39:41 GMT+0000 (Coordinated Universal Time),"53.34795114300","6.47533837000",3.304
Sat Mar 30 2019 15:39:40 GMT+0000 (Coordinated Universal Time),"53.34792370600","6.47531923000",3.872
Sat Mar 30 2019 15:39:39 GMT+0000 (Coordinated Universal Time),"53.34789373800","6.47528533800",4.613
Sat Mar 30 2019 15:39:38 GMT+0000 (Coordinated Universal Time),"53.34786430600","6.47524123200",3.878
Sat Mar 30 2019 15:39:37 GMT+0000 (Coordinated Universal Time),"53.34784135300","6.47520001400",3.423
Sat Mar 30 2019 15:39:36 GMT+0000 (Coordinated Universal Time),"53.34782378400","6.47516390800",2.458
Sat Mar 30 2019 15:39:35 GMT+0000 (Coordinated Universal Time),"53.34781157000","6.47513760400",1.794
Sat Mar 30 2019 15:39:33 GMT+0000 (Coordinated Universal Time),"53.34780495700","6.47512170200",0.247
Sat Mar 30 2019 15:39:26 GMT+0000 (Coordinated Universal Time),"53.34781616700","6.47511450000",0.039
Sat Mar 30 2019 15:39:23 GMT+0000 (Coordinated Universal Time),"53.34782013200","6.47515103300",1.399
Sat Mar 30 2019 15:39:22 GMT+0000 (Coordinated Universal Time),"53.34781246700","6.47513580000",1.769
Sat Mar 30 2019 15:39:21 GMT+0000 (Coordinated Universal Time),"53.34780254000","6.47511565000",2.114
Sat Mar 30 2019 15:39:20 GMT+0000 (Coordinated Universal Time),"53.34779105400","6.47509163200",2.498
Sat Mar 30 2019 15:39:19 GMT+0000 (Coordinated Universal Time),"53.34777718300","6.47506326100",2.883
Sat Mar 30 2019 15:39:18 GMT+0000 (Coordinated Universal Time),"53.34776285800","6.47503021000",3.002
Sat Mar 30 2019 15:39:17 GMT+0000 (Coordinated Universal Time),"53.34774972700","6.47499145900",3.3
Sat Mar 30 2019 15:39:16 GMT+0000 (Coordinated Universal Time),"53.34773889500","6.47494462400",3.847
Sat Mar 30 2019 15:39:15 GMT+0000 (Coordinated Universal Time),"53.34772980200","6.47488885400",4.259
Sat Mar 30 2019 15:39:14 GMT+0000 (Coordinated Universal Time),"53.34772924800","6.47482341100",4.688
Sat Mar 30 2019 15:39:13 GMT+0000 (Coordinated Universal Time),"53.34773697900","6.47475239300",5.143
Sat Mar 30 2019 15:39:12 GMT+0000 (Coordinated Universal Time),"53.34775472600","6.47467832000",5.624
Sat Mar 30 2019 15:39:11 GMT+0000 (Coordinated Universal Time),"53.34777647900","6.47460122600",5.993
Sat Mar 30 2019 15:39:10 GMT+0000 (Coordinated Universal Time),"53.34780015400","6.47451918400",6.32
Sat Mar 30 2019 15:39:09 GMT+0000 (Coordinated Universal Time),"53.34782600100","6.47443359700",6.747
Sat Mar 30 2019 15:39:08 GMT+0000 (Coordinated Universal Time),"53.34785315100","6.47434430100",6.693
Sat Mar 30 2019 15:39:07 GMT+0000 (Coordinated Universal Time),"53.34788045200","6.47425331600",7.11
Sat Mar 30 2019 15:39:06 GMT+0000 (Coordinated Universal Time),"53.34791139900","6.47415686800",7.66
Sat Mar 30 2019 15:39:05 GMT+0000 (Coordinated Universal Time),"53.34794486100","6.47405296600",8.286
Sat Mar 30 2019 15:39:04 GMT+0000 (Coordinated Universal Time),"53.34798152800","6.47394154500",8.847
Sat Mar 30 2019 15:39:03 GMT+0000 (Coordinated Universal Time),"53.34802062200","6.47382263700",9.429
Sat Mar 30 2019 15:39:02 GMT+0000 (Coordinated Universal Time),"53.34806349500","6.47369823400",9.764
Sat Mar 30 2019 15:39:01 GMT+0000 (Coordinated Universal Time),"53.34811038300","6.47357233500",10.148
Sat Mar 30 2019 15:39:00 GMT+0000 (Coordinated Universal Time),"53.34815781500","6.47343967800",10.575
Sat Mar 30 2019 15:38:59 GMT+0000 (Coordinated Universal Time),"53.34820758200","6.47330243100",10.675
Sat Mar 30 2019 15:38:58 GMT+0000 (Coordinated Universal Time),"53.34825828500","6.47316457400",10.686
Sat Mar 30 2019 15:38:57 GMT+0000 (Coordinated Universal Time),"53.34830713100","6.47302731400",10.72
Sat Mar 30 2019 15:38:56 GMT+0000 (Coordinated Universal Time),"53.34836156300","6.47289129300",10.792
Sat Mar 30 2019 15:38:55 GMT+0000 (Coordinated Universal Time),"53.34841670200","6.47275695000",10.847
Sat Mar 30 2019 15:38:54 GMT+0000 (Coordinated Universal Time),"53.34847182600","6.47262183100",10.923
Sat Mar 30 2019 15:38:53 GMT+0000 (Coordinated Universal Time),"53.34858394200","6.47235326400",11.023
Sat Mar 30 2019 15:38:50 GMT+0000 (Coordinated Universal Time),"53.34871533300","6.47208250000",11.038
Sat Mar 30 2019 15:38:47 GMT+0000 (Coordinated Universal Time),"53.34884844200","6.47166685900",11.062
Sat Mar 30 2019 15:38:46 GMT+0000 (Coordinated Universal Time),"53.34890075300","6.47152584000",11.056
Sat Mar 30 2019 15:38:45 GMT+0000 (Coordinated Universal Time),"53.34895141200","6.47138352600",11.039
Sat Mar 30 2019 15:38:44 GMT+0000 (Coordinated Universal Time),"53.34900188200","6.47124114000",11.059
Sat Mar 30 2019 15:38:43 GMT+0000 (Coordinated Universal Time),"53.34905202500","6.47109943200",11.085
Sat Mar 30 2019 15:38:42 GMT+0000 (Coordinated Universal Time),"53.34910479300","6.47095864600",11.047
Sat Mar 30 2019 15:38:41 GMT+0000 (Coordinated Universal Time),"53.34915556600","6.47081770300",10.885
